,image,array,num_label
589,7fa97b45-380a-4c9c-8de4-522976cb4972,"[[2.77296777e-03 5.54593554e-03 5.54593554e-03 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]
 [2.77296777e-03 5.54593554e-03 5.54593554e-03 ... 3.10027222e-03
  2.94117647e-03 2.77296777e-03]
 [3.92156863e-03 6.20054443e-03 6.20054443e-03 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 ...
 [5.54593554e-03 5.13522909e-03 4.78880667e-03 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]
 [5.54593554e-03 6.03233224e-03 6.03233224e-03 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]
 [2.77296777e-03 3.64979198e-03 3.64979198e-03 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]]",4
590,8523dd6f-c10f-432f-a6fd-39239a89de54,"[[0.00490196 0.02098131 0.04058871 ... 0.01873037 0.14658092 0.09634317]
 [0.00490196 0.01802429 0.03733222 ... 0.06776063 0.15286889 0.09178586]
 [0.00404226 0.01289505 0.02999423 ... 0.12364218 0.13497405 0.0593441 ]
 ...
 [0.00876889 0.01096112 0.01192699 ... 0.01386484 0.01240109 0.01143324]
 [0.00277297 0.00627757 0.00790417 ... 0.00843365 0.00627757 0.00277297]
 [0.00392157 0.00837647 0.00930082 ... 0.00843365 0.00790417 0.00392157]]",17
591,e68d769d-dad8-4d26-b940-2c3253d0b072,"[[2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 3.61752936e-02
  2.57619798e-02 8.31890331e-03]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 3.83487632e-02
  2.71484636e-02 9.24900111e-03]
 [2.77296777e-03 2.77296777e-03 2.19222351e-03 ... 4.13945416e-02
  3.00496491e-02 1.04217116e-02]
 ...
 [3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 4.35688696e-03
  1.18904858e-03 2.77296777e-03]
 [3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 4.35688696e-03
  1.18904858e-03 2.77296777e-03]
 [3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 4.35688696e-03
  1.18904858e-03 2.77296777e-03]]",0
592,b554f97c-8eaf-405a-8cbc-b80304c2da94,"[[2.51052486e-02 3.25269083e-02 2.38034603e-03 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]
 [2.23834606e-02 3.40459706e-02 1.81806225e-03 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]
 [2.03017431e-02 2.40001135e-02 2.82273285e-02 ... 2.77296777e-03
  2.77296777e-03 1.96261557e-17]
 ...
 [6.57667052e-03 7.90417426e-03 6.93241942e-03 ... 1.59596280e-02
  1.86016333e-02 9.24900111e-03]
 [6.27757278e-03 7.65710753e-03 7.46644422e-03 ... 2.23993327e-02
  1.49971162e-02 8.87782857e-03]
 [2.77296777e-03 2.77296777e-03 5.27957334e-03 ... 1.78904780e-02
  6.57667052e-03 4.90196078e-03]]",5
593,43b09cd1-a863-40ff-91a4-6b33e39db7b4,"[[0.         0.         0.         ... 0.00499904 0.00693242 0.00790417]
 [0.00277297 0.00277297 0.00277297 ... 0.02495671 0.02981746 0.03258975]
 [0.0083189  0.0083189  0.0083189  ... 0.05561512 0.05757665 0.05823232]
 ...
 [0.00490196 0.00657667 0.00527957 ... 0.00620054 0.00620054 0.00392157]
 [0.00499904 0.00657667 0.00438445 ... 0.00620054 0.00620054 0.00392157]
 [0.00527957 0.00765711 0.00490196 ... 0.00554594 0.00554594 0.00277297]]",2
594,bdbe4658-abe5-4841-a92a-eda6d6b64253,"[[0.00277297 0.00277297 0.00277297 ... 0.00392157 0.00294118 0.00219222]
 [0.00277297 0.00277297 0.00277297 ... 0.00657667 0.00490196 0.00353485]
 [0.00277297 0.00277297 0.00277297 ... 0.00627757 0.00554594 0.00554594]
 ...
 [0.0083189  0.00219222 0.00404226 ... 0.00843365 0.00790417 0.00499904]
 [0.01023559 0.00713736 0.00196078 ... 0.009249   0.00876889 0.00499904]
 [0.00903877 0.01196721 0.00196078 ... 0.01042171 0.00843365 0.00353485]]",0
595,24eb8ba7-065a-4493-8fa6-b3afa89751f6,"[[0.00294118 0.00354274 0.00354274 ... 0.00745802 0.00771147 0.00392157]
 [0.00219222 0.00219985 0.00196648 ... 0.00696327 0.00774733 0.00620054]
 [0.         0.00098609 0.00309668 ... 0.00770306 0.00770306 0.00620054]
 ...
 [0.0312805  0.03353457 0.03175321 ... 0.00138651 0.00218969 0.00490196]
 [0.05435653 0.05061141 0.0417099  ... 0.00790911 0.01315589 0.01595963]
 [0.0245098  0.02324171 0.01823635 ... 0.01148248 0.01177039 0.01060456]]",4
596,fadba78e-7dc2-497a-aac9-ec8dbd5545ec,"[[2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]
 ...
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]]",1
597,e56c1cd4-4852-4310-ae2c-9bcaf7bab68b,"[[0.01060456 0.01873037 0.01109187 ... 0.00980392 0.01255515 0.01531422]
 [0.01023559 0.01767427 0.01060456 ... 0.01823635 0.02297132 0.02637965]
 [0.01078431 0.01622838 0.00790417 ... 0.00887783 0.00903877 0.00876889]
 ...
 [0.00527957 0.00765711 0.00490196 ... 0.0194118  0.01881169 0.01525132]
 [0.00404226 0.00627757 0.00353485 ... 0.03752339 0.03681248 0.03403246]
 [0.00277297 0.00554594 0.00277297 ... 0.01794473 0.01805254 0.0168673 ]]",17
598,9cf456b3-355e-447e-a96e-dec2980b8e7f,"[[0.00686275 0.01278275 0.01318983 ... 0.00884995 0.00791193 0.00392157]
 [0.01096112 0.01180548 0.01009376 ... 0.01124959 0.01024268 0.00620054]
 [0.01040859 0.00887074 0.00394313 ... 0.01329602 0.0098416  0.00392157]
 ...
 [0.06282381 0.06221533 0.06169563 ... 0.00527957 0.00596349 0.00527957]
 [0.0552918  0.05087918 0.04261628 ... 0.01493289 0.01493289 0.01413942]
 [0.02075345 0.0191652  0.01542386 ... 0.00784314 0.00784314 0.00620054]]",2
599,039efa01-ec03-4e7f-90c2-47a768b1418d,"[[0.         0.00277297 0.00353485 ... 0.01386484 0.01386484 0.00554594]
 [0.00219222 0.00353485 0.00490196 ... 0.01386484 0.01386484 0.00554594]
 [0.00571662 0.00686275 0.00713736 ... 0.01397912 0.01397912 0.00582576]
 ...
 [0.0083189  0.00903877 0.01060456 ... 0.0083189  0.0083189  0.00277297]
 [0.0083189  0.0083189  0.00965574 ... 0.0083189  0.0083189  0.00277297]
 [0.00277297 0.00277297 0.00596349 ... 0.0083189  0.0083189  0.00277297]]",2
600,6675593a-8fd6-428e-87f7-dd6125f88264,"[[0.00098039 0.00219222 0.00392157 ... 0.00353485 0.00219222 0.00277297]
 [0.00843365 0.009249   0.01096112 ... 0.00490196 0.00392157 0.00490196]
 [0.01873037 0.01823635 0.018498   ... 0.00554594 0.00490196 0.00294118]
 ...
 [0.00746644 0.01550136 0.01009376 ... 0.00596349 0.00489097 0.00520406]
 [0.00746644 0.01550136 0.01060456 ... 0.00499904 0.00584955 0.00611375]
 [0.00790417 0.01595963 0.01109187 ... 0.00310027 0.00509642 0.00378284]]",4
601,b1cdebb9-7c51-442e-9ae6-4adba2ea7e0a,"[[1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 ...
 [0.00000000e+00 0.00000000e+00 2.77296777e-03 ... 5.54593554e-03
  4.90196078e-03 3.53485419e-03]
 [0.00000000e+00 0.00000000e+00 2.77296777e-03 ... 5.54593554e-03
  4.90196078e-03 3.53485419e-03]
 [0.00000000e+00 0.00000000e+00 2.77296777e-03 ... 2.77296777e-03
  2.94117647e-03 2.19222351e-03]]",5
602,2ca50463-77b2-41ca-a96d-7a2d2d7fca5a,"[[0.00620054 0.00686275 0.00596349 ... 0.00219222 0.00310027 0.00098039]
 [0.01333478 0.01228428 0.01096112 ... 0.00310027 0.00392157 0.00310027]
 [0.01595963 0.01393399 0.01117819 ... 0.00527957 0.00499904 0.00490196]
 ...
 [0.01333478 0.01457458 0.01386484 ... 0.03477284 0.01278275 0.00903877]
 [0.01999615 0.0245098  0.00693242 ... 0.03138786 0.00490196 0.01240109]
 [0.02192224 0.03138786 0.00138648 ... 0.02849891 0.00353485 0.01055915]]",13
603,c1d0e41f-8144-46d0-b9af-9372e2115b66,"[[0.02914915 0.00713736 0.02427337 ... 0.01799761 0.01734491 0.00790417]
 [0.02411446 0.02371252 0.02288749 ... 0.01289505 0.01117819 0.00887783]
 [0.02711631 0.00903877 0.051328   ... 0.00098039 0.01009376 0.01550136]
 ...
 [0.04764746 0.05448017 0.02634319 ... 0.01365528 0.01082879 0.04256528]
 [0.04456203 0.04354751 0.0252058  ... 0.01666667 0.03431373 0.04590078]
 [0.04229344 0.03552484 0.02369225 ... 0.0202113  0.05061141 0.04627617]]",0
604,3ae00fdb-61bf-48ad-840c-c8dd0d974091,"[[2.94117647e-03 4.90196078e-03 5.54593554e-03 ... 2.94117647e-03
  4.15945165e-03 2.94117647e-03]
 [3.10027222e-03 4.99903874e-03 6.20054443e-03 ... 2.77296777e-03
  1.38648388e-03 2.19222351e-03]
 [2.19222351e-03 5.27957334e-03 6.20054443e-03 ... 3.92156863e-03
  9.80392157e-04 9.81307787e-18]
 ...
 [2.77296777e-03 2.19222351e-03 9.80392157e-04 ... 2.77296777e-03
  2.77296777e-03 4.90653893e-18]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 2.77296777e-03
  2.77296777e-03 4.90653893e-18]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 2.77296777e-03
  2.77296777e-03 4.90653893e-18]]",1
605,06de9ebd-be39-4cc6-aea7-1d047ccf1a52,"[[2.94117647e-03 2.19222351e-03 4.90653893e-18 ... 5.54593554e-03
  2.77296777e-03 4.90653893e-18]
 [2.19222351e-03 9.80392157e-04 9.80392157e-04 ... 4.90310450e-03
  3.53644007e-03 9.74722469e-04]
 [4.90653893e-18 9.80392157e-04 2.94117647e-03 ... 4.38191068e-03
  4.38191068e-03 1.95510631e-03]
 ...
 [1.10918711e-02 1.04222496e-02 9.80278755e-03 ... 1.37844228e-03
  1.37844228e-03 0.00000000e+00]
 [8.31890331e-03 8.43497798e-03 8.43233392e-03 ... 1.37844228e-03
  1.37844228e-03 0.00000000e+00]
 [2.77296777e-03 3.10387687e-03 3.09668425e-03 ... 1.37844228e-03
  1.37844228e-03 0.00000000e+00]]",0
606,a328ad16-d972-4e83-baa0-442cd0b0daea,"[[1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 2.77296777e-03
  1.96261557e-17 1.96261557e-17]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 3.10027222e-03
  9.80392157e-04 1.96261557e-17]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 ...
 [2.16575706e-02 4.12231295e-02 3.90314299e-02 ... 1.47862480e-02
  1.43634212e-02 1.39339906e-02]
 [2.16575706e-02 4.16522466e-02 3.99081028e-02 ... 1.31488648e-02
  1.21754723e-02 1.31898275e-02]
 [1.75377881e-02 4.11881403e-02 3.90437407e-02 ... 7.73759299e-03
  5.13260410e-03 5.54593554e-03]]",4
607,98daa3f5-8a8b-43ad-b7df-b7f63dfb7c04,"[[0.01333478 0.03733222 0.11175611 ... 0.01580835 0.0083189  0.00438445]
 [0.01946023 0.02403461 0.09630825 ... 0.01470588 0.00098039 0.00999808]
 [0.02474398 0.00627757 0.06746922 ... 0.00965574 0.01180548 0.01212678]
 ...
 [0.01712181 0.03334775 0.02565932 ... 0.09102877 0.10234656 0.05883987]
 [0.01963234 0.03205448 0.02116376 ... 0.06517949 0.06701897 0.0288342 ]
 [0.01767427 0.03236779 0.01903577 ... 0.04471276 0.03507558 0.00980392]]",9
608,1bc063bc-1bc0-44b7-905e-d4e5f83b9071,"[[0.02823116 0.08216929 0.06570435 ... 0.05558162 0.01863565 0.01192948]
 [0.03048142 0.08762997 0.06852603 ... 0.03266297 0.00480835 0.01083779]
 [0.0307554  0.09488964 0.07507361 ... 0.00484468 0.00415793 0.01082884]
 ...
 [0.05617009 0.0667205  0.03372223 ... 0.09931112 0.10941904 0.11270646]
 [0.05055594 0.06481718 0.02651548 ... 0.1311428  0.13948386 0.14035262]
 [0.04257301 0.0582765  0.01227454 ... 0.06600465 0.07212676 0.06786914]]",8
609,ab3238c6-2607-4850-8a17-3e9027867a6c,"[[0.00527957 0.01042171 0.01109187 ... 0.01143324 0.01096112 0.00686275]
 [0.00404226 0.00903877 0.01109187 ... 0.01212678 0.01176471 0.01096112]
 [0.00392157 0.00790417 0.01042171 ... 0.00999808 0.00999808 0.01060456]
 ...
 [0.         0.00277297 0.00554594 ... 0.01184612 0.00596349 0.00353485]
 [0.         0.00277297 0.00554594 ... 0.00837647 0.00686275 0.00404226]
 [0.         0.00277297 0.00554594 ... 0.00554594 0.00554594 0.00277297]]",5
610,205092bd-f565-421f-a9fc-d59b6c960b84,"[[1.96261557e-17 2.77296777e-03 5.54593554e-03 ... 1.96261557e-17
  1.96261557e-17 1.96261557e-17]
 [1.96261557e-17 2.77296777e-03 5.54593554e-03 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [1.96261557e-17 2.77296777e-03 5.54593554e-03 ... 5.54593554e-03
  5.54593554e-03 5.54593554e-03]
 ...
 [1.83152370e-02 2.17682385e-02 1.18054849e-02 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 [9.03876908e-03 1.41394168e-02 3.53485419e-03 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 [6.27757278e-03 1.19672114e-02 3.53485419e-03 ... 3.10027222e-03
  9.80392157e-04 1.96261557e-17]]",4
611,f53fc50a-7ce8-49f0-89a0-6d8473e51955,"[[9.81307787e-18 9.81307787e-18 2.77296777e-03 ... 5.54593554e-03
  5.54593554e-03 2.77296777e-03]
 [9.81307787e-18 9.81307787e-18 2.77296777e-03 ... 5.54593554e-03
  4.90196078e-03 2.94117647e-03]
 [9.81307787e-18 9.81307787e-18 2.77296777e-03 ... 4.90196078e-03
  4.04226042e-03 3.10027222e-03]
 ...
 [5.71661950e-03 4.99903874e-03 3.53485419e-03 ... 5.06287164e-03
  4.69783319e-03 9.80392157e-03]
 [1.87303659e-02 1.66378066e-02 1.31898275e-02 ... 5.49952194e-03
  1.64799591e-02 2.45098039e-02]
 [8.31890331e-03 7.90417426e-03 6.93241942e-03 ... 1.31135076e-02
  1.96154703e-02 1.27450980e-02]]",0
612,a283e901-d8da-4be1-91ae-2a3c94de48a2,"[[0.01255515 0.01180548 0.02565932 ... 0.00420626 0.02683886 0.01611951]
 [0.0202113  0.02176824 0.03353457 ... 0.0393508  0.06131685 0.05852965]
 [0.00527957 0.0215909  0.03453709 ... 0.0902122  0.11977921 0.13344718]
 ...
 [0.02791927 0.02116531 0.01139529 ... 0.01362004 0.11771648 0.07334618]
 [0.0399081  0.0404226  0.02211866 ... 0.14706209 0.04122313 0.13887351]
 [0.0206814  0.05512036 0.04895093 ... 0.10219148 0.11487335 0.082522  ]]",9
613,a2269708-5c90-4c6c-8f1a-f75d99280f5a,"[[3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 4.90196078e-03
  7.65710753e-03 5.27957334e-03]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 3.64979198e-03
  4.97428500e-03 5.33635557e-03]
 [2.77296777e-03 2.77296777e-03 2.77296777e-03 ... 4.74621163e-03
  1.45567486e-03 2.18620779e-03]
 ...
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.54955082e-02
  1.61083309e-02 1.60485510e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.74430765e-02
  2.02160442e-02 2.23065449e-02]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 8.68365479e-03
  1.00352827e-02 1.13952890e-02]]",9
614,0d24634d-4daa-41bc-8acf-61b8382e0419,"[[0.00392157 0.01143324 0.0168673  ... 0.00999808 0.00620054 0.00554594]
 [0.00713736 0.01403708 0.01767427 ... 0.01176471 0.00876889 0.0083189 ]
 [0.00930082 0.01499712 0.01550136 ... 0.00876889 0.00392157 0.00277297]
 ...
 [0.01998395 0.02068881 0.02154959 ... 0.00227203 0.0071881  0.00750147]
 [0.02393543 0.02393543 0.02471632 ... 0.01007191 0.01260091 0.01452144]
 [0.01087586 0.01087586 0.01158985 ... 0.00948916 0.00706799 0.00844888]]",7
615,0979a14e-051a-4659-8e87-2f6a424e2c12,"[[0.00219222 0.00310027 0.00527957 ... 0.00554594 0.00554594 0.00277297]
 [0.00310027 0.00392157 0.00499904 ... 0.00620054 0.00620054 0.00392157]
 [0.00310027 0.00392157 0.00499904 ... 0.00596349 0.00686275 0.00620054]
 ...
 [0.0083189  0.00790417 0.00620054 ... 0.00746644 0.00499904 0.00310027]
 [0.00277297 0.00392157 0.00499904 ... 0.00657667 0.00499904 0.00310027]
 [0.         0.00277297 0.00353485 ... 0.00554594 0.00353485 0.00219222]]",9
616,c60db3f4-cb91-4d84-831a-561f53976135,"[[0.01616904 0.04260371 0.05163269 ... 0.04136279 0.03600138 0.02455939]
 [0.03766544 0.02966236 0.04617513 ... 0.05025152 0.06654684 0.08830653]
 [0.06530472 0.04064528 0.02769696 ... 0.07246989 0.07512788 0.08001616]
 ...
 [0.00098039 0.00404226 0.01595963 ... 0.03045534 0.03157106 0.0372678 ]
 [0.00404226 0.00571662 0.01212678 ... 0.01365528 0.00138648 0.01447532]
 [0.00392157 0.00392157 0.00438445 ... 0.01483603 0.0114752  0.01831524]]",2
617,a903057f-bde0-48b0-b60f-a0771ee10fea,"[[7.13736264e-03 4.15945165e-03 2.06115647e-02 ... 0.00000000e+00
  2.19222351e-03 2.94117647e-03]
 [4.90196078e-03 2.11637580e-02 3.82478612e-02 ... 9.80392157e-04
  9.80392157e-04 2.19222351e-03]
 [1.76470588e-02 4.48093917e-02 5.58909522e-02 ... 2.94117647e-03
  9.80392157e-04 0.00000000e+00]
 ...
 [2.73105652e-02 2.34823219e-02 1.54129866e-02 ... 3.10027222e-03
  2.19222351e-03 2.77296777e-03]
 [3.44813831e-02 3.25614550e-02 1.35848533e-02 ... 3.92156863e-03
  3.10027222e-03 2.77296777e-03]
 [2.71163072e-02 3.81531041e-02 1.45079883e-02 ... 3.10027222e-03
  9.80392157e-04 1.96261557e-17]]",4
618,2110c5ff-9b43-45e2-b9a0-316dd2fb26fe,"[[1.76742710e-02 3.20094661e-02 4.91933227e-02 ... 9.65574294e-03
  7.90417426e-03 6.20054443e-03]
 [2.07972583e-02 1.14751960e-02 3.01501418e-02 ... 1.56862745e-02
  1.52197791e-02 1.41394168e-02]
 [2.37327812e-02 1.86185463e-02 1.72749100e-02 ... 2.06813952e-02
  1.86016333e-02 1.68673044e-02]
 ...
 [3.92523115e-17 9.80392157e-04 2.94117647e-03 ... 9.24900111e-03
  9.24900111e-03 1.04217116e-02]
 [2.77296777e-03 3.10027222e-03 3.92156863e-03 ... 7.65710753e-03
  6.57667052e-03 5.71661950e-03]
 [2.77296777e-03 2.19222351e-03 3.10027222e-03 ... 2.77296777e-03
  2.19222351e-03 9.80392157e-04]]",8
619,03422e19-ca67-4af9-a582-96118786658e,"[[0.02084342 0.04742505 0.04714045 ... 0.00277297 0.00903877 0.00596349]
 [0.01289505 0.02692065 0.05046878 ... 0.00808452 0.00985282 0.00713736]
 [0.02909965 0.01308006 0.01692419 ... 0.01278275 0.00499904 0.00219222]
 ...
 [0.00277297 0.00277297 0.00294118 ... 0.01143324 0.01315334 0.01362004]
 [0.00490196 0.00353485 0.00310027 ... 0.01023559 0.01023559 0.00876889]
 [0.00294118 0.00219222 0.00219222 ... 0.00620054 0.00620054 0.00392157]]",3
620,0433a5db-ac05-46a9-8ef0-4424334a6fbf,"[[0.00277297 0.00627757 0.03126513 ... 0.01308006 0.00882353 0.00999808]
 [0.00504531 0.00846116 0.0339806  ... 0.01775566 0.01550136 0.01616904]
 [0.01203353 0.0140253  0.03872337 ... 0.01568627 0.01308006 0.01386484]
 ...
 [0.04807922 0.04514064 0.03236779 ... 0.01180548 0.01318983 0.01365528]
 [0.04649375 0.04624501 0.02616013 ... 0.01386484 0.01883272 0.01823635]
 [0.04136279 0.04304804 0.01616904 ... 0.00985282 0.01009376 0.00903877]]",15
621,bf07c908-95fc-4525-99b7-a3e9c32df978,"[[1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [8.92090682e-02 7.46528762e-02 5.29566813e-02 ... 1.02159514e-02
  8.82921752e-03 5.96349268e-03]
 [2.53527883e-02 1.97525599e-02 5.98239229e-03 ... 1.85534038e-02
  1.39347931e-02 1.00937550e-02]
 [6.22192798e-03 1.67324514e-02 1.38668355e-02 ... 1.31256474e-02
  8.76635437e-03 6.27757278e-03]]",4
622,a3c97765-78c1-4d49-9792-c19bddf27a17,"[[9.81307787e-18 9.81307787e-18 2.77296777e-03 ... 5.97207035e-03
  5.28373305e-03 5.54593554e-03]
 [2.19222351e-03 1.38648388e-03 2.94117647e-03 ... 8.43136784e-03
  8.71585125e-03 8.71876526e-03]
 [4.99903874e-03 4.90196078e-03 2.77296777e-03 ... 7.09063557e-03
  5.10432143e-03 3.17282972e-03]
 ...
 [3.10027222e-03 5.27957334e-03 6.93241942e-03 ... 1.75377881e-02
  2.77296777e-02 2.23563809e-02]
 [3.53485419e-03 6.20054443e-03 9.03876908e-03 ... 8.76889403e-03
  2.63066821e-02 3.33909537e-02]
 [2.77296777e-03 3.53485419e-03 5.96349268e-03 ... 1.05591467e-02
  1.31533410e-02 1.68673044e-02]]",5
623,a254b3ea-75fa-44f2-8c8f-beb159093b74,"[[0.16014039 0.18579401 0.01180548 ... 0.01148716 0.01222855 0.01362004]
 [0.15706482 0.18823785 0.01903577 ... 0.01936798 0.0227852  0.02474398]
 [0.15704034 0.20118115 0.04118814 ... 0.0178437  0.0136649  0.00784314]
 ...
 [0.01362004 0.01580835 0.01865323 ... 0.0111785  0.0112344  0.01109187]
 [0.00686275 0.01096112 0.01413942 ... 0.00843406 0.00850801 0.0083189 ]
 [0.00554594 0.01109187 0.01386484 ... 0.00310139 0.00329719 0.00277297]]",2
624,f48cef02-ed1e-4056-84dd-0859ad145a25,"[[0.00876889 0.00788625 0.00560674 ... 0.03983327 0.00541775 0.01330147]
 [0.01580835 0.01362868 0.0095467  ... 0.0613689  0.02913681 0.02990713]
 [0.00790417 0.01293996 0.01157364 ... 0.08125251 0.05642682 0.02968096]
 ...
 [0.01466018 0.00536042 0.01336889 ... 0.00882353 0.01534556 0.00843365]
 [0.02072861 0.01282703 0.00583565 ... 0.00999808 0.01973001 0.01096112]
 [0.02179092 0.0180515  0.00257779 ... 0.00693242 0.02176824 0.01143324]]",8
625,dcb424ce-cac4-4d7c-be29-a71d3a2488af,"[[3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 2.24053469e-02
  2.39247312e-01 1.67602204e-01]
 [3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 1.78099519e-01
  2.73189444e-01 1.36333922e-01]
 [3.92523115e-17 3.92523115e-17 3.92523115e-17 ... 2.67577225e-01
  1.13315302e-01 7.25281433e-02]
 ...
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 2.77296777e-03
  2.77296777e-03 2.77296777e-03]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 9.81307787e-18
  9.81307787e-18 9.81307787e-18]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 9.81307787e-18
  9.81307787e-18 9.81307787e-18]]",2
626,bdfa0ad6-7702-4aef-95e0-ea02fa7795c0,"[[1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [1.96261557e-17 1.96261557e-17 1.96261557e-17 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 ...
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 0.00000000e+00
  0.00000000e+00 0.00000000e+00]]",8
627,5e04aaf0-8c4e-40d4-b1fa-738f572b66bc,"[[0.03760535 0.03447479 0.04367514 ... 0.01926165 0.01692419 0.01228428]
 [0.08078504 0.0692815  0.05411071 ... 0.01583872 0.00837647 0.00693242]
 [0.04670366 0.044446   0.03946558 ... 0.00499904 0.01403708 0.0252058 ]
 ...
 [0.11723441 0.20857138 0.20719853 ... 0.01724797 0.01436112 0.01537773]
 [0.20759747 0.20635639 0.16278771 ... 0.01390503 0.008009   0.00335418]
 [0.12073873 0.11851031 0.09400122 ... 0.00841718 0.00240711 0.00553437]]",0
628,259f2358-fb94-4e7e-bd05-864e28071c17,"[[0.00554594 0.00971343 0.00416749 ... 0.00843365 0.00571662 0.00294118]
 [0.00554594 0.00971343 0.00416749 ... 0.00790417 0.00620054 0.00310027]
 [0.00554594 0.00971343 0.00416749 ... 0.00627757 0.00527957 0.00310027]
 ...
 [0.00554594 0.0083189  0.00277297 ... 0.00554594 0.01109187 0.00554594]
 [0.00554594 0.0083189  0.00277297 ... 0.00554594 0.01109187 0.00554594]
 [0.00554594 0.0083189  0.00277297 ... 0.00554594 0.01109187 0.00554594]]",0
